RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
1014,8746,DEN,JOHANSSON Bo (SWE),S,4,Jes HOGH,Outfield,Y56'
1014,8746,RSA,TROUSSIER Philippe (FRA),S,9,Shaun BARTLETT,Outfield,O77'
1014,8746,DEN,JOHANSSON Bo (SWE),S,6,Thomas HELVEG,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),S,10,John MOSHOEU,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),S,7,Allan NIELSEN,Outfield,G12'
1014,8746,RSA,TROUSSIER Philippe (FRA),S,11,MKHALELE,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),S,10,LAUDRUP M.,"Outfield, C",O58'
1014,8746,RSA,TROUSSIER Philippe (FRA),S,12,Brendan AUGUSTINE,Outfield,OH45'
1014,8746,DEN,JOHANSSON Bo (SWE),S,11,LAUDRUP B.,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),S,17,McCARTHY,Outfield,G51'
1014,8746,DEN,JOHANSSON Bo (SWE),S,12,Soren COLDING,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),S,19,Lucas RADEBE,"Outfield, C",Y73'
1014,8746,DEN,JOHANSSON Bo (SWE),S,19,Ebbe SAND,Outfield,O58'
1014,8746,RSA,TROUSSIER Philippe (FRA),S,21,Pierre ISSA,Outfield,Y63'
1014,8746,DEN,JOHANSSON Bo (SWE),S,21,Martin JORGENSEN,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),N,2,Themba MNGUNI,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),N,5,Jan HEINTZE,Outfield,I58'
1014,8746,RSA,TROUSSIER Philippe (FRA),N,4,Willem JACKSON,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),N,8,Per FRANDSEN,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),N,6,Phil MASINGA,Outfield,I77'
1014,8746,DEN,JOHANSSON Bo (SWE),N,9,Miklos MOLNAR,Outfield,I58' R66'
1014,8746,RSA,TROUSSIER Philippe (FRA),N,8,Alfred PHIRI,Outfield,IH45' Y65' R68'
1014,8746,DEN,JOHANSSON Bo (SWE),N,13,Jacob LAURSEN,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),N,13,Delron BUCKLEY,Outfield,I88'
1014,8746,DEN,JOHANSSON Bo (SWE),N,14,Morten WIEGHORST,Outfield,I82' R85'
1014,8746,RSA,TROUSSIER Philippe (FRA),N,14,Jerry SIKHOSANA,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),N,15,Stig TOFTING,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),N,15,Doctor KHUMALO,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),N,16,Mogens KROGH,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),N,16,Brian BALOYI,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),N,17,Bjarne GOLDBAEK,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),N,18,Lebogang MORULA,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),N,18,MOLLER,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),N,20,William MOKOENA,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),N,20,Rene HENRIKSEN,Outfield,
1014,8746,RSA,TROUSSIER Philippe (FRA),N,23,GOPANE,Outfield,
1014,8746,DEN,JOHANSSON Bo (SWE),N,22,Peter KJAER,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),S,16,Fabien BARTHEZ,GK,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,1,AL-DAYEA,GK,
1014,8745,FRA,JACQUET Aime (FRA),S,3,Bixente LIZARAZU,Outfield,Y50' G85'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,2,M.AL-JAHNI,Outfield,Y7' O76'
1014,8745,FRA,JACQUET Aime (FRA),S,5,L. BLANC,Outfield,Y36'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,3,M. AL-KHLAIWI,Outfield,R19'
1014,8745,FRA,JACQUET Aime (FRA),S,7,Didier DESCHAMPS,"Outfield, C",
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,4,Abdullah ZUBROMAWI,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),S,8,Marcel DESAILLY,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,6,F. AMIN,"Outfield, C",
1014,8745,FRA,JACQUET Aime (FRA),S,10,Zinedine ZIDANE,Outfield,R71'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,7,Ibrahim AL SHAHRANI,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),S,12,Thierry HENRY,Outfield,G37' G78' O79'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,9,S. AL-JABER,Outfield,Y82'
1014,8745,FRA,JACQUET Aime (FRA),S,13,Bernard DIOMEDE,Outfield,O58'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,10,S. AL-OWAIRAN,Outfield,O33'
1014,8745,FRA,JACQUET Aime (FRA),S,14,Alain BOGHOSSIAN,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,13,H. SOLAIMANI,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),S,15,Lilian THURAM,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,16,Khamis AL DOSSARI,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),S,21,Christophe DUGARRY,Outfield,O30'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),S,20,H. SALEH,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),N,1,Bernard LAMA,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,5,A. MADANI,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),N,2,Vincent CANDELA,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,8,O. AL-DOSARY,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),N,4,Patrick VIEIRA,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,11,F. AL-MEHALLEL,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),N,6,Youri DJORKAEFF,Outfield,I58'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,12,I. AL-HARBI,Outfield,I33' O65'
1014,8745,FRA,JACQUET Aime (FRA),N,9,Stephane GUIVARCH,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,14,K. AL-MUWALID,Outfield,I65'
1014,8745,FRA,JACQUET Aime (FRA),N,11,Robert PIRES,Outfield,I79'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,15,Y. AL-TUNAIAN,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),N,17,Emmanuel PETIT,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,17,A. AL-DOSSARY,Outfield,I76'
1014,8745,FRA,JACQUET Aime (FRA),N,18,Frank LEBOEUF,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,18,N. AL-TEMIYAT,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),N,19,Christian KAREMBEU,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,19,A. AL-GANOUBI,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),N,20,David TREZEGUET,Outfield,I30' G68'
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,21,AL-SADIG,Outfield,
1014,8745,FRA,JACQUET Aime (FRA),N,22,Lionel CHARBONNIER,Outfield,
1014,8745,KSA,PARREIRA Carlos Alberto (BRA),N,22,AL-ANTAIF,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,1,Peter RUFAI,GK,
1014,8747,BUL,BONEV Hristo (BUL),S,1,Zdravko ZDRAVKOV,GK,
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,3,Celestine BABAYARO,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),S,2,KISHISHEV,Outfield,Y78'
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,5,UCHE,"Outfield, C",Y44'
1014,8747,BUL,BONEV Hristo (BUL),S,3,Trifon IVANOV,"Outfield, C",
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,6,Taribo WEST,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),S,4,Ivaylo PETKOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,7,FINIDI,Outfield,O84'
1014,8747,BUL,BONEV Hristo (BUL),S,6,Zlatko YANKOV,Outfield,O84'
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,8,Mutiu ADEPOJU,Outfield,Y20'
1014,8747,BUL,BONEV Hristo (BUL),S,7,Emil KOSTADINOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,10,Jay Jay OKOCHA,Outfield,Y70'
1014,8747,BUL,BONEV Hristo (BUL),S,8,Hristo STOICHKOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,11,Garba LAWAL,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),S,10,Krassimir BALAKOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,14,Daniel AMOKACHI,Outfield,O67'
1014,8747,BUL,BONEV Hristo (BUL),S,11,ILIEV,Outfield,O66' Y66'
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,15,Sunday OLISEH,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),S,13,Gosho GINCHEV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,20,IKPEBA,Outfield,G28' Y49' O75'
1014,8747,BUL,BONEV Hristo (BUL),S,14,Marian HRISTOV,Outfield,OH46'
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,2,Mobi OPARAKU,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),N,5,YORDANOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,4,KANU,Outfield,I67'
1014,8747,BUL,BONEV Hristo (BUL),N,9,LUBO PENEV,Outfield,I66'
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,9,YEKINI,Outfield,I75'
1014,8747,BUL,BONEV Hristo (BUL),N,12,Borislav MIHAYLOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,12,OKPARA W.,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),N,15,Adalbert ZAFIROV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,13,Tijani BABANGIDA,Outfield,I84'
1014,8747,BUL,BONEV Hristo (BUL),N,16,Anatoli NANKOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,16,Uche OKAFOR,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),N,17,Stoicho STOILOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,17,EGUAVOEN,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),N,18,Daniel BORIMIROV,Outfield,IH46'
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,18,Wilson ORUMA,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),N,19,Georgi BACHEV,Outfield,I84'
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,19,Ben IROHA,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),N,20,G. IVANOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,21,OKPARA G.,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),N,21,Rosen KIRILOV,Outfield,
1014,8747,NGA,MILUTINOVIC Bora (YUG),N,22,Abiodun BARUWA,Outfield,
1014,8747,BUL,BONEV Hristo (BUL),N,22,M. PETKOV,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),S,1,ZUBIZARRETA,"GK, C",
1014,8748,PAR,CARPEGIANI (BRA),S,1,CHILAVERT,"GK, C",
1014,8748,ESP,CLEMENTE Javier (ESP),S,4,ALKORTA M.,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),S,2,ARCE,Outfield,Y76'
1014,8748,ESP,CLEMENTE Javier (ESP),S,5,ABELARDO,Outfield,O56'
1014,8748,PAR,CARPEGIANI (BRA),S,4,GAMARRA,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),S,6,R. HIERRO,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),S,5,AYALA,Outfield,Y30'
1014,8748,ESP,CLEMENTE Javier (ESP),S,9,PIZZI,Outfield,O52'
1014,8748,PAR,CARPEGIANI (BRA),S,8,A. ROJAS,Outfield,O83'
1014,8748,ESP,CLEMENTE Javier (ESP),S,10,RAUL,Outfield,O65'
1014,8748,PAR,CARPEGIANI (BRA),S,10,ACUNA,Outfield,O73'
1014,8748,ESP,CLEMENTE Javier (ESP),S,12,SERGI,Outfield,Y8'
1014,8748,PAR,CARPEGIANI (BRA),S,11,Pedro SARABIA,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),S,15,AGUILERA,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),S,15,Miguel BENITEZ,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),S,17,ETXEBERRÍA,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),S,16,ENCISO,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),S,18,AMOR,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),S,20,Denis CANIZA,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),S,21,LUIS ENRIQUE,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),S,21,CAMPOS,Outfield,OH46'
1014,8748,ESP,CLEMENTE Javier (ESP),N,13,CAÑIZARES,GK,
1014,8748,PAR,CARPEGIANI (BRA),N,12,ACEVAL,GK,
1014,8748,ESP,CLEMENTE Javier (ESP),N,22,MOLINA,GK,
1014,8748,PAR,CARPEGIANI (BRA),N,22,Ruben RUIZ DIAZ,GK,
1014,8748,ESP,CLEMENTE Javier (ESP),N,2,FERRER,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),N,3,RIVAROLA,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),N,3,ARANZABAL,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),N,6,Edgar AGUILERA,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),N,7,MORIENTES,Outfield,I52'
1014,8748,PAR,CARPEGIANI (BRA),N,7,Julio Cesar YEGROS,Outfield,I73'
1014,8748,ESP,CLEMENTE Javier (ESP),N,8,J. GUERRERO,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),N,9,CARDOZO,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),N,11,ALFONSO,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),N,13,Carlos PAREDES,Outfield,IH46'
1014,8748,ESP,CLEMENTE Javier (ESP),N,14,I. CAMPO,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),N,14,R. ROJAS,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),N,16,CELADES,Outfield,I56'
1014,8748,PAR,CARPEGIANI (BRA),N,17,BRIZUELA,Outfield,
1014,8748,ESP,CLEMENTE Javier (ESP),N,19,KIKO,Outfield,I65' Y87'
1014,8748,PAR,CARPEGIANI (BRA),N,18,Cesar RAMIREZ,Outfield,I83'
1014,8748,ESP,CLEMENTE Javier (ESP),N,20,NADAL,Outfield,
1014,8748,PAR,CARPEGIANI (BRA),N,19,MORALES,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),S,20,Yoshikatsu KAWAGUCHI,GK,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,1,Drazen LADIC,GK,
1014,8751,JPN,OKADA Takeshi (JPN),S,2,Akira NARAHASHI,Outfield,O79'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,4,Igor STIMAC,Outfield,OH46'
1014,8751,JPN,OKADA Takeshi (JPN),S,3,Naoki SOMA,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,6,Slaven BILIC,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),S,4,Masami IHARA,"Outfield, C",
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,7,Aljosa ASANOVIC,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),S,6,Motohiro YAMAGUCHI,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,8,Robert PROSINECKI,Outfield,Y26' O67'
1014,8751,JPN,OKADA Takeshi (JPN),S,8,Hidetoshi NAKATA,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,9,Davor SUKER,"Outfield, C",G77'
1014,8751,JPN,OKADA Takeshi (JPN),S,9,Masashi NAKAYAMA,Outfield,O61'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,13,Mario STANIC,Outfield,Y83' O88'
1014,8751,JPN,OKADA Takeshi (JPN),S,10,Hiroshi NANAMI,Outfield,Y41' O84'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,14,Zvonimir SOLDO,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),S,17,Yutaka AKITA,Outfield,Y89'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,17,Robert JARNI,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),S,18,Shoji JO,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,20,Dario SIMIC,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),S,19,Eisuke NAKANISHI,Outfield,Y70'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,21,Krunoslav JURCIC,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),N,1,Nobuyuki KOJIMA,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,2,Petar KRPAN,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),N,5,Norio OMURA,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,3,Anthony SERIC,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),N,7,Teruyoshi ITO,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,5,Goran JURIC,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),N,11,Shinji ONO,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,10,Zvonimir BOBAN,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),N,12,Wagner LOPES,Outfield,I84'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,11,Silvio MARIC,Outfield,I67'
1014,8751,JPN,OKADA Takeshi (JPN),N,13,Toshihiro HATTORI,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,12,Marjan MRMIC,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),N,14,Masayuki OKANO,Outfield,I61'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,15,Igor TUDOR,Outfield,I88'
1014,8751,JPN,OKADA Takeshi (JPN),N,15,Hiroaki MORISHIMA,Outfield,I79'
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,16,Ardian KOZNIKU,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),N,16,Toshihide SAITO,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,18,Zoran MAMIC,Outfield,
1014,8751,JPN,OKADA Takeshi (JPN),N,21,Seigo NARAZAKI,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,19,Goran VLAOVIC,Outfield,IH46'
1014,8751,JPN,OKADA Takeshi (JPN),N,22,Takashi HIRANO,Outfield,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),N,22,Vladimir VASILJ,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),S,1,Filip DE WILDE,GK,
1014,8750,MEX,LAPUENTE Manuel (MEX),S,1,Jorge CAMPOS,GK,
1014,8750,BEL,LEEKENS Georges (BEL),S,3,Lorenzo STAELENS,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),S,2,Claudio SUAREZ,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),S,4,Gordan VIDOVIC,Outfield,Y68'
1014,8750,MEX,LAPUENTE Manuel (MEX),S,3,SANCHEZ,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),S,5,Vital BORKELMANS,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),S,5,Duilio DAVINO,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),S,6,Franky VAN DER ELST,"Outfield, C",O67'
1014,8750,MEX,LAPUENTE Manuel (MEX),S,7,Ramon RAMIREZ,Outfield,Y39'
1014,8750,BEL,LEEKENS Georges (BEL),S,7,Marc WILMOTS,Outfield,G42' G47'
1014,8750,MEX,LAPUENTE Manuel (MEX),S,8,Alberto GARCIA ASPE,"Outfield, C",P55' O67'
1014,8750,BEL,LEEKENS Georges (BEL),S,8,OLIVEIRA,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),S,11,BLANCO,Outfield,Y47' G62'
1014,8750,BEL,LEEKENS Georges (BEL),S,10,Luc NILIS,Outfield,O77'
1014,8750,MEX,LAPUENTE Manuel (MEX),S,13,PARDO,Outfield,R28'
1014,8750,BEL,LEEKENS Georges (BEL),S,14,Enzo SCIFO,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),S,15,HERNANDEZ,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),S,21,Danny BOFFIN,Outfield,O17'
1014,8750,MEX,LAPUENTE Manuel (MEX),S,17,PALENCIA,Outfield,OH46'
1014,8750,BEL,LEEKENS Georges (BEL),S,22,Eric DEFLANDRE,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),S,20,Jaime ORDIALES,Outfield,O57'
1014,8750,BEL,LEEKENS Georges (BEL),N,2,Bertrand CRASSON,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),N,4,VILLA,Outfield,I57'
1014,8750,BEL,LEEKENS Georges (BEL),N,9,MPENZA M.,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),N,6,BERNAL,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),N,11,Nico VAN KERCKHOVEN,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),N,9,PELAEZ,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),N,12,Philippe VANDE WALLE,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),N,10,GARCIA,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),N,13,Dany VERLINDEN,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),N,12,SANCHEZ,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),N,15,Philippe CLEMENT,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),N,14,LARA,Outfield,I67'
1014,8750,BEL,LEEKENS Georges (BEL),N,16,Glen DE BOECK,Outfield,I67'
1014,8750,MEX,LAPUENTE Manuel (MEX),N,16,Isaac TERRAZAS,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),N,17,Mike VERSTRAETEN,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),N,18,Salvador CARMONA,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),N,18,Gert VERHEYEN,Outfield,I17' R54'
1014,8750,MEX,LAPUENTE Manuel (MEX),N,19,Braulio LUNA,Outfield,
1014,8750,BEL,LEEKENS Georges (BEL),N,19,Eric VAN MEIR,Outfield,
1014,8750,MEX,LAPUENTE Manuel (MEX),N,21,Jesus ARELLANO,Outfield,IH46'
1014,8750,BEL,LEEKENS Georges (BEL),N,20,MPENZA E.,Outfield,I77'
1014,8750,MEX,LAPUENTE Manuel (MEX),N,22,Oscar PEREZ,Outfield,
1014,8749,NED,HIDDINK Guus (NED),S,1,van der SAR,GK,
1014,8749,KOR,CHA Bum Kun (KOR),S,1,KIM B. J.,GK,
1014,8749,NED,HIDDINK Guus (NED),S,3,Jaap STAM,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),S,2,CHOI S. Y.,Outfield,O53'
1014,8749,NED,HIDDINK Guus (NED),S,4,F. de BOER,"Outfield, C",
1014,8749,KOR,CHA Bum Kun (KOR),S,4,CHOI Y. I.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),S,5,Arthur NUMAN,Outfield,O80'
1014,8749,KOR,CHA Bum Kun (KOR),S,5,LEE M. S.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),S,6,Wim JONK,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),S,6,YOO S. C.,"Outfield, C",
1014,8749,NED,HIDDINK Guus (NED),S,7,R. de BOER,Outfield,G83' O84'
1014,8749,KOR,CHA Bum Kun (KOR),S,7,KIM D. K.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),S,8,Dennis BERGKAMP,Outfield,G71' O77'
1014,8749,KOR,CHA Bum Kun (KOR),S,9,KIM D. H.,Outfield,O69'
1014,8749,NED,HIDDINK Guus (NED),S,11,Phillip COCU,Outfield,G37'
1014,8749,KOR,CHA Bum Kun (KOR),S,10,CHOI Y. S.,Outfield,Y26'
1014,8749,NED,HIDDINK Guus (NED),S,14,Marc OVERMARS,Outfield,G41'
1014,8749,KOR,CHA Bum Kun (KOR),S,11,SEO J. W.,Outfield,O77'
1014,8749,NED,HIDDINK Guus (NED),S,16,Edgar DAVIDS,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),S,15,LEE J. Y.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),S,20,Aron WINTER,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),S,20,HONG M. B.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),N,18,de GOEIJ,GK,
1014,8749,KOR,CHA Bum Kun (KOR),N,22,SEO D. M.,GK,
1014,8749,NED,HIDDINK Guus (NED),N,22,Ruud HESP,GK,
1014,8749,KOR,CHA Bum Kun (KOR),N,3,LEE L. S.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),N,2,Michael REIZIGER,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),N,8,NOH J. Y.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),N,9,Patrick KLUIVERT,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),N,12,LEE S. H.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),N,10,Clarence SEEDORF,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),N,13,KIM T. Y.,Outfield,I53'
1014,8749,NED,HIDDINK Guus (NED),N,12,Boudewijn ZENDEN,Outfield,I84'
1014,8749,KOR,CHA Bum Kun (KOR),N,14,KO J. S.,Outfield,I69' Y90'
1014,8749,NED,HIDDINK Guus (NED),N,13,Andre OOIJER,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),N,16,JANG H. S.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),N,15,Winston BOGARDE,Outfield,I80'
1014,8749,KOR,CHA Bum Kun (KOR),N,17,HA S. J.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),N,17,v. HOOIJDONK,Outfield,I77' G80'
1014,8749,KOR,CHA Bum Kun (KOR),N,18,HWANG S. H.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),N,19,v. BRONCKHORST,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),N,19,JANG D. I.,Outfield,
1014,8749,NED,HIDDINK Guus (NED),N,21,Jimmy Floyd HASSELBAINK,Outfield,
1014,8749,KOR,CHA Bum Kun (KOR),N,21,LEE D. G.,Outfield,I77'
1014,8753,GER,VOGTS Berti (GER),S,1,KÖPKE,GK,
1014,8753,YUG,SANTRAC Slobodan (SRB),S,1,Ivica KRALJ,GK,
